time,power
2021-12-23 21:41:10,104.53
2021-12-23 21:41:20,104.57
2021-12-23 21:41:30,104.43
2021-12-23 21:41:40,104.73
2021-12-23 21:41:50,104.79
2021-12-23 21:42:00,104.84
2021-12-23 21:42:10,104.77
2021-12-23 21:42:20,104.95
2021-12-23 21:42:30,104.85
2021-12-23 21:42:40,104.9
2021-12-23 21:42:50,104.98
2021-12-23 21:43:00,105.03
2021-12-23 21:43:10,104.9
2021-12-23 21:43:20,104.96
2021-12-23 21:43:30,104.92
2021-12-23 21:43:40,105.06
2021-12-23 21:43:50,105.23
2021-12-23 21:44:00,105.21
2021-12-23 21:44:10,105.19
2021-12-23 21:44:20,105.15
2021-12-23 21:44:30,105.09
2021-12-23 21:44:40,105.07
2021-12-23 21:44:50,105.15
2021-12-23 21:45:00,105.08
2021-12-23 21:45:10,105.04
2021-12-23 21:45:20,105.1
2021-12-23 21:45:30,105.18
2021-12-23 21:45:40,105.13
2021-12-23 21:45:50,105.19
2021-12-23 21:46:00,105.2
2021-12-23 21:46:10,105.11
2021-12-23 21:46:20,105.33
2021-12-23 21:46:30,105.14
2021-12-23 21:46:40,105.1
2021-12-23 21:46:50,105.33
2021-12-23 21:47:00,105.23
2021-12-23 21:47:10,105.33
2021-12-23 21:47:20,105.25
2021-12-23 21:47:30,105.29
2021-12-23 21:47:40,105.18
2021-12-23 21:47:50,105.3
2021-12-23 21:48:00,105.31
2021-12-23 21:48:10,105.28
2021-12-23 21:48:20,105.28
2021-12-23 21:48:30,105.32
2021-12-23 21:48:40,105.51
2021-12-23 21:48:50,105.38
2021-12-23 21:49:00,105.39
2021-12-23 21:49:10,105.36
2021-12-23 21:49:20,105.28
2021-12-23 21:49:30,105.32
2021-12-23 21:49:40,105.32
2021-12-23 21:49:50,105.38
2021-12-23 21:50:00,105.39
2021-12-23 21:50:10,105.46
2021-12-23 21:50:20,105.44
2021-12-23 21:50:30,105.35
2021-12-23 21:50:40,105.36
2021-12-23 21:50:50,105.43
2021-12-23 21:51:00,105.48
2021-12-23 21:51:10,105.48
2021-12-23 21:51:20,105.34
2021-12-23 21:51:30,105.37
2021-12-23 21:51:40,105.47
2021-12-23 21:51:50,105.38
2021-12-23 21:52:00,105.46
2021-12-23 21:52:10,105.41
2021-12-23 21:52:20,105.45
2021-12-23 21:52:30,105.45
2021-12-23 21:52:40,105.32
2021-12-23 21:52:50,105.41
2021-12-23 21:53:00,105.52
2021-12-23 21:53:10,105.43
2021-12-23 21:53:20,105.35
2021-12-23 21:53:30,105.38
2021-12-23 21:53:40,105.52
2021-12-23 21:53:50,105.44
