time,power
2021-12-22 21:20:10,104.36
2021-12-22 21:20:20,104.43
2021-12-22 21:20:30,104.51
2021-12-22 21:20:40,104.64
2021-12-22 21:20:50,104.71
2021-12-22 21:21:00,104.8
2021-12-22 21:21:10,104.88
2021-12-22 21:21:20,105.0
2021-12-22 21:21:30,105.05
2021-12-22 21:21:40,105.12
2021-12-22 21:21:50,105.17
2021-12-22 21:22:00,105.2
2021-12-22 21:22:10,105.25
2021-12-22 21:22:20,105.29
2021-12-22 21:22:30,105.34
2021-12-22 21:22:40,105.41
2021-12-22 21:22:50,105.43
2021-12-22 21:23:00,105.48
2021-12-22 21:23:10,105.29
2021-12-22 21:23:20,105.39
2021-12-22 21:23:30,105.5
2021-12-22 21:23:40,105.53
2021-12-22 21:23:50,105.57
2021-12-22 21:24:00,105.61
2021-12-22 21:24:10,105.64
2021-12-22 21:24:20,105.65
2021-12-22 21:24:30,105.65
2021-12-22 21:24:40,105.64
2021-12-22 21:24:50,105.64
2021-12-22 21:25:00,105.66
2021-12-22 21:25:10,105.67
2021-12-22 21:25:20,105.73
2021-12-22 21:25:30,105.73
2021-12-22 21:25:40,105.75
2021-12-22 21:25:50,105.77
2021-12-22 21:26:00,105.79
2021-12-22 21:26:10,105.76
2021-12-22 21:26:20,105.72
2021-12-22 21:26:30,105.71
2021-12-22 21:26:40,105.72
2021-12-22 21:26:50,105.81
2021-12-22 21:27:00,105.81
2021-12-22 21:27:10,105.77
2021-12-22 21:27:20,105.75
2021-12-22 21:27:30,105.77
2021-12-22 21:27:40,105.75
2021-12-22 21:27:50,105.76
2021-12-22 21:28:00,105.8
2021-12-22 21:28:10,105.81
2021-12-22 21:28:20,105.8
2021-12-22 21:28:30,105.86
2021-12-22 21:28:40,105.82
2021-12-22 21:28:50,105.82
2021-12-22 21:29:00,105.87
2021-12-22 21:29:10,105.88
2021-12-22 21:29:20,105.88
2021-12-22 21:29:30,105.82
2021-12-22 21:29:40,105.87
2021-12-22 21:29:50,105.88
2021-12-22 21:30:00,105.87
2021-12-22 21:30:10,105.89
2021-12-22 21:30:20,105.88
2021-12-22 21:30:30,105.9
2021-12-22 21:30:40,105.92
2021-12-22 21:30:50,105.9
2021-12-22 21:31:00,105.9
