time,power
2021-12-28 00:06:00,166.65
2021-12-28 00:06:10,166.67
2021-12-28 00:06:20,166.67
2021-12-28 00:06:30,166.66
2021-12-28 00:06:40,166.68
2021-12-28 00:06:50,166.69
2021-12-28 00:07:00,166.69
2021-12-28 00:07:10,166.69
2021-12-28 00:07:20,166.7
2021-12-28 00:07:30,166.69
2021-12-28 00:07:40,166.71
2021-12-28 00:07:50,166.7
2021-12-28 00:08:00,166.73
2021-12-28 00:08:10,166.72
2021-12-28 00:08:20,166.73
2021-12-28 00:08:30,166.72
2021-12-28 00:08:40,166.74
2021-12-28 00:08:50,166.73
2021-12-28 00:09:00,166.75
2021-12-28 00:09:10,166.77
2021-12-28 00:09:20,166.74
2021-12-28 00:09:30,166.76
2021-12-28 00:09:40,166.77
2021-12-28 00:09:50,166.77
2021-12-28 00:10:00,166.77
2021-12-28 00:10:10,166.79
2021-12-28 00:10:20,166.79
2021-12-28 00:10:30,166.77
2021-12-28 00:10:40,166.79
2021-12-28 00:10:50,166.8
2021-12-28 00:11:00,166.81
2021-12-28 00:11:10,166.82
2021-12-28 00:11:20,166.81
2021-12-28 00:11:30,166.81
2021-12-28 00:11:40,166.82
2021-12-28 00:11:50,166.82
2021-12-28 00:12:00,166.83
2021-12-28 00:12:10,166.84
2021-12-28 00:12:20,166.85
2021-12-28 00:12:30,166.84
2021-12-28 00:12:40,166.85
2021-12-28 00:12:50,166.86
2021-12-28 00:13:00,166.86
2021-12-28 00:13:10,166.87
2021-12-28 00:13:20,166.89
2021-12-28 00:13:30,166.88
2021-12-28 00:13:40,166.87
2021-12-28 00:13:50,166.88
2021-12-28 00:14:00,166.9
2021-12-28 00:14:10,166.89
2021-12-28 00:14:20,166.9
2021-12-28 00:14:30,166.91
2021-12-28 00:14:40,166.92
2021-12-28 00:14:50,166.92
2021-12-28 00:15:00,166.92
2021-12-28 00:15:10,166.92
2021-12-28 00:15:20,166.93
2021-12-28 00:15:30,166.94
2021-12-28 00:15:40,166.94
2021-12-28 00:15:50,166.95
2021-12-28 00:16:00,166.96
2021-12-28 00:16:10,166.97
2021-12-28 00:16:20,166.97
2021-12-28 00:16:30,166.98
2021-12-28 00:16:40,166.99
2021-12-28 00:16:50,167.0
2021-12-28 00:17:00,166.98
2021-12-28 00:17:10,167.01
2021-12-28 00:17:20,167.01
2021-12-28 00:17:30,167.0
2021-12-28 00:17:40,167.0
2021-12-28 00:17:50,167.02
2021-12-28 00:18:00,167.02
2021-12-28 00:18:10,167.03
2021-12-28 00:18:20,167.04
2021-12-28 00:18:30,167.03
2021-12-28 00:18:40,167.04
2021-12-28 00:18:50,167.03
2021-12-28 00:19:00,167.04
2021-12-28 00:19:10,167.05
2021-12-28 00:19:20,167.04
2021-12-28 00:19:30,167.06
2021-12-28 00:19:40,167.07
2021-12-28 00:19:50,167.06
2021-12-28 00:20:00,167.08
2021-12-28 00:20:10,167.09
2021-12-28 00:20:20,167.09
2021-12-28 00:20:30,167.08
2021-12-28 00:20:40,167.09
2021-12-28 00:20:50,167.1
2021-12-28 00:21:00,167.1
2021-12-28 00:21:10,167.11
2021-12-28 00:21:20,167.11
2021-12-28 00:21:30,167.13
2021-12-28 00:21:40,167.1
2021-12-28 00:21:50,167.12
2021-12-28 00:22:00,167.13
2021-12-28 00:22:10,167.14
2021-12-28 00:22:20,167.14
2021-12-28 00:22:30,167.12
2021-12-28 00:22:40,167.16
2021-12-28 00:22:50,167.15
2021-12-28 00:23:00,167.15
2021-12-28 00:23:10,167.16
2021-12-28 00:23:20,167.17
2021-12-28 00:23:30,167.17
2021-12-28 00:23:40,167.16
2021-12-28 00:23:50,167.18
2021-12-28 00:24:00,167.18
2021-12-28 00:24:10,167.18
2021-12-28 00:24:20,167.17
2021-12-28 00:24:30,167.19
2021-12-28 00:24:40,167.2
2021-12-28 00:24:50,167.21
2021-12-28 00:25:00,167.2
2021-12-28 00:25:10,167.19
2021-12-28 00:25:20,167.21
2021-12-28 00:25:30,167.23
2021-12-28 00:25:40,167.22
2021-12-28 00:25:50,167.22
2021-12-28 00:26:00,167.23
2021-12-28 00:26:10,167.23
2021-12-28 00:26:20,167.23
2021-12-28 00:26:30,167.23
2021-12-28 00:26:40,167.24
2021-12-28 00:26:50,167.25
2021-12-28 00:27:00,167.27
2021-12-28 00:27:10,167.27
2021-12-28 00:27:20,167.27
2021-12-28 00:27:30,167.29
2021-12-28 00:27:40,167.29
2021-12-28 00:27:50,167.3
2021-12-28 00:28:00,167.3
2021-12-28 00:28:10,167.29
2021-12-28 00:28:20,167.3
2021-12-28 00:28:30,167.32
2021-12-28 00:28:40,167.33
2021-12-28 00:28:50,167.31
2021-12-28 00:29:00,167.32
2021-12-28 00:29:10,167.33
2021-12-28 00:29:20,167.35
2021-12-28 00:29:30,167.33
2021-12-28 00:29:40,167.34
2021-12-28 00:29:50,167.35
2021-12-28 00:30:00,167.36
2021-12-28 00:30:10,167.36
2021-12-28 00:30:20,167.37
2021-12-28 00:30:30,167.37
2021-12-28 00:30:40,167.37
2021-12-28 00:30:50,167.38
2021-12-28 00:31:00,167.38
2021-12-28 00:31:10,167.38
2021-12-28 00:31:20,167.4
2021-12-28 00:31:30,167.39
2021-12-28 00:31:40,167.38
2021-12-28 00:31:50,167.38
2021-12-28 00:32:00,167.4
2021-12-28 00:32:10,167.4
2021-12-28 00:32:20,167.4
2021-12-28 00:32:30,167.39
2021-12-28 00:32:40,167.4
2021-12-28 00:32:50,167.42
2021-12-28 00:33:00,167.42
2021-12-28 00:33:10,167.4
