time,power
2021-09-25 20:30:30,104.21
2021-09-25 20:30:40,104.25
2021-09-25 20:30:50,104.25
2021-09-25 20:31:00,104.23
2021-09-25 20:31:10,104.27
2021-09-25 20:31:20,104.25
2021-09-25 20:31:30,104.27
2021-09-25 20:31:40,104.29
2021-09-25 20:31:50,104.27
2021-09-25 20:32:00,104.27
2021-09-25 20:32:10,104.25
2021-09-25 20:32:20,104.31
2021-09-25 20:32:30,104.27
2021-09-25 20:32:40,104.28
2021-09-25 20:32:50,104.32
2021-09-25 20:33:00,104.34
2021-09-25 20:33:10,104.33
2021-09-25 20:33:20,104.35
2021-09-25 20:33:30,104.36
2021-09-25 20:33:40,104.33
2021-09-25 20:33:50,104.37
2021-09-25 20:34:00,104.39
2021-09-25 20:34:10,104.35
2021-09-25 20:34:20,104.35
2021-09-25 20:34:30,104.35
2021-09-25 20:34:40,104.37
2021-09-25 20:34:50,104.38
2021-09-25 20:35:00,104.45
2021-09-25 20:35:10,104.39
2021-09-25 20:35:20,104.39
2021-09-25 20:35:30,104.4
2021-09-25 20:35:40,104.41
2021-09-25 20:35:50,104.43
2021-09-25 20:36:00,104.44
2021-09-25 20:36:10,104.44
2021-09-25 20:36:20,104.46
2021-09-25 20:36:30,104.47
2021-09-25 20:36:40,104.5
2021-09-25 20:36:50,104.53
2021-09-25 20:37:00,104.5
2021-09-25 20:37:10,104.56
2021-09-25 20:37:20,104.49
2021-09-25 20:37:30,104.49
2021-09-25 20:37:40,104.51
2021-09-25 20:37:50,104.52
2021-09-25 20:38:00,104.54
2021-09-25 20:38:10,104.57
2021-09-25 20:38:20,104.6
2021-09-25 20:38:30,104.54
2021-09-25 20:38:40,104.57
2021-09-25 20:38:50,104.62
2021-09-25 20:39:00,104.59
2021-09-25 20:39:10,104.64
2021-09-25 20:39:20,104.58
2021-09-25 20:39:30,104.61
2021-09-25 20:39:40,104.64
2021-09-25 20:39:50,104.63
2021-09-25 20:40:00,104.64
2021-09-25 20:40:10,104.63
2021-09-25 20:40:20,104.7
2021-09-25 20:40:30,104.65
2021-09-25 20:40:40,104.64
2021-09-25 20:40:50,104.7
2021-09-25 20:41:00,104.68
2021-09-25 20:41:10,104.75
2021-09-25 20:41:20,104.69
2021-09-25 20:41:30,104.7
2021-09-25 20:41:40,104.76
2021-09-25 20:41:50,104.71
2021-09-25 20:42:00,104.78
2021-09-25 20:42:10,104.81
2021-09-25 20:42:20,104.8
2021-09-25 20:42:30,104.81
2021-09-25 20:42:40,104.81
2021-09-25 20:42:50,104.83
2021-09-25 20:43:00,104.84
2021-09-25 20:43:10,104.84
2021-09-25 20:43:20,104.85
2021-09-25 20:43:30,104.8
2021-09-25 20:43:40,104.85
2021-09-25 20:43:50,104.86
2021-09-25 20:44:00,104.88
2021-09-25 20:44:10,104.88
2021-09-25 20:44:20,104.91
2021-09-25 20:44:30,104.89
2021-09-25 20:44:40,104.9
2021-09-25 20:44:50,104.92
2021-09-25 20:45:00,104.93
2021-09-25 20:45:10,104.93
2021-09-25 20:45:20,104.92
2021-09-25 20:45:30,104.96
2021-09-25 20:45:40,105.0
2021-09-25 20:45:50,105.06
2021-09-25 20:46:00,104.9
2021-09-25 20:46:10,104.9
2021-09-25 20:46:20,104.92
2021-09-25 20:46:30,104.93
2021-09-25 20:46:40,104.96
2021-09-25 20:46:50,104.97
2021-09-25 20:47:00,104.98
2021-09-25 20:47:10,105.01
2021-09-25 20:47:20,104.99
2021-09-25 20:47:30,105.02
2021-09-25 20:47:40,105.02
2021-09-25 20:47:50,105.01
2021-09-25 20:48:00,105.05
2021-09-25 20:48:10,105.06
2021-09-25 20:48:20,105.08
2021-09-25 20:48:30,105.11
2021-09-25 20:48:40,105.11
2021-09-25 20:48:50,105.1
2021-09-25 20:49:00,105.13
2021-09-25 20:49:10,105.12
2021-09-25 20:49:20,105.14
2021-09-25 20:49:30,105.14
2021-09-25 20:49:40,105.19
2021-09-25 20:49:50,105.16
2021-09-25 20:50:00,105.16
2021-09-25 20:50:10,105.21
2021-09-25 20:50:20,105.23
2021-09-25 20:50:30,105.24
2021-09-25 20:50:40,105.26
2021-09-25 20:50:50,105.24
2021-09-25 20:51:00,105.2
2021-09-25 20:51:10,105.26
2021-09-25 20:51:20,105.27
2021-09-25 20:51:30,105.26
2021-09-25 20:51:40,105.3
2021-09-25 20:51:50,105.29
2021-09-25 20:52:00,105.28
2021-09-25 20:52:10,105.27
2021-09-25 20:52:20,105.46
2021-09-25 20:52:30,105.51
2021-09-25 20:52:40,105.53
2021-09-25 20:52:50,105.55
2021-09-25 20:53:00,105.57
2021-09-25 20:53:10,105.58
2021-09-25 20:53:20,105.58
2021-09-25 20:53:30,105.59
2021-09-25 20:53:40,105.58
2021-09-25 20:53:50,105.62
2021-09-25 20:54:00,105.62
2021-09-25 20:54:10,105.63
2021-09-25 20:54:20,105.65
2021-09-25 20:54:30,105.68
2021-09-25 20:54:40,105.71
2021-09-25 20:54:50,105.75
2021-09-25 20:55:00,105.75
2021-09-25 20:55:10,105.74
2021-09-25 20:55:20,105.76
2021-09-25 20:55:30,105.76
2021-09-25 20:55:40,105.78
2021-09-25 20:55:50,105.8
2021-09-25 20:56:00,105.81
2021-09-25 20:56:10,105.66
2021-09-25 20:56:20,105.77
2021-09-25 20:56:30,105.84
2021-09-25 20:56:40,105.9
2021-09-25 20:56:50,105.74
2021-09-25 20:57:00,105.54
2021-09-25 20:57:10,105.61
2021-09-25 20:57:20,105.61
2021-09-25 20:57:30,105.62
2021-09-25 20:57:40,105.65
2021-09-25 20:57:50,105.59
2021-09-25 20:58:00,105.6
2021-09-25 20:58:10,105.61
2021-09-25 20:58:20,105.62
2021-09-25 20:58:30,105.69
2021-09-25 20:58:40,105.7
2021-09-25 20:58:50,105.72
2021-09-25 20:59:00,105.68
2021-09-25 20:59:10,105.75
2021-09-25 20:59:20,105.71
2021-09-25 20:59:30,105.72
2021-09-25 20:59:40,105.77
2021-09-25 20:59:50,105.78
2021-09-25 21:00:00,105.78
2021-09-25 21:00:10,105.76
2021-09-25 21:00:20,105.81
2021-09-25 21:00:30,105.82
2021-09-25 21:00:40,105.81
2021-09-25 21:00:50,105.8
2021-09-25 21:01:00,105.85
2021-09-25 21:01:10,105.85
2021-09-25 21:01:20,105.84
2021-09-25 21:01:30,105.87
2021-09-25 21:01:40,105.9
2021-09-25 21:01:50,105.9
2021-09-25 21:02:00,105.91
2021-09-25 21:02:10,105.94
2021-09-25 21:02:20,105.91
2021-09-25 21:02:30,105.94
2021-09-25 21:02:40,105.96
2021-09-25 21:02:50,105.97
2021-09-25 21:03:00,105.96
2021-09-25 21:03:10,105.98
2021-09-25 21:03:20,106.0
2021-09-25 21:03:30,106.01
2021-09-25 21:03:40,106.01
2021-09-25 21:03:50,106.02
2021-09-25 21:04:00,106.03
2021-09-25 21:04:10,106.07
2021-09-25 21:04:20,106.19
2021-09-25 21:04:30,106.22
2021-09-25 21:04:40,106.22
2021-09-25 21:04:50,106.22
2021-09-25 21:05:00,106.23
2021-09-25 21:05:10,106.22
2021-09-25 21:05:20,106.26
2021-09-25 21:05:30,106.26
2021-09-25 21:05:40,106.27
2021-09-25 21:05:50,106.28
2021-09-25 21:06:00,106.29
2021-09-25 21:06:10,106.32
2021-09-25 21:06:20,106.32
2021-09-25 21:06:30,106.31
2021-09-25 21:06:40,106.3
2021-09-25 21:06:50,106.32
2021-09-25 21:07:00,106.34
2021-09-25 21:07:10,106.33
2021-09-25 21:07:20,106.35
2021-09-25 21:07:30,106.36
2021-09-25 21:07:40,106.38
2021-09-25 21:07:50,106.39
2021-09-25 21:08:00,106.41
2021-09-25 21:08:10,106.39
2021-09-25 21:08:20,106.41
2021-09-25 21:08:30,106.42
2021-09-25 21:08:40,106.42
2021-09-25 21:08:50,106.42
2021-09-25 21:09:00,106.44
2021-09-25 21:09:10,106.45
2021-09-25 21:09:20,106.47
2021-09-25 21:09:30,106.49
2021-09-25 21:09:40,106.51
2021-09-25 21:09:50,106.47
2021-09-25 21:10:00,106.5
2021-09-25 21:10:10,106.51
2021-09-25 21:10:20,106.58
2021-09-25 21:10:30,106.62
2021-09-25 21:10:40,106.55
2021-09-25 21:10:50,106.56
2021-09-25 21:11:00,106.55
2021-09-25 21:11:10,106.57
2021-09-25 21:11:20,106.57
2021-09-25 21:11:30,106.58
2021-09-25 21:11:40,106.59
2021-09-25 21:11:50,106.6
2021-09-25 21:12:00,106.6
2021-09-25 21:12:10,106.6
2021-09-25 21:12:20,106.63
2021-09-25 21:12:30,106.63
2021-09-25 21:12:40,106.63
2021-09-25 21:12:50,106.64
2021-09-25 21:13:00,106.65
2021-09-25 21:13:10,106.67
2021-09-25 21:13:20,106.67
2021-09-25 21:13:30,106.67
2021-09-25 21:13:40,106.69
2021-09-25 21:13:50,106.68
2021-09-25 21:14:00,106.7
2021-09-25 21:14:10,106.7
2021-09-25 21:14:20,106.72
2021-09-25 21:14:30,106.71
2021-09-25 21:14:40,106.73
2021-09-25 21:14:50,106.75
2021-09-25 21:15:00,106.74
2021-09-25 21:15:10,106.76
2021-09-25 21:15:20,106.76
2021-09-25 21:15:30,106.78
2021-09-25 21:15:40,106.79
2021-09-25 21:15:50,106.8
2021-09-25 21:16:00,106.81
2021-09-25 21:16:10,106.81
2021-09-25 21:16:20,106.82
2021-09-25 21:16:30,106.83
2021-09-25 21:16:40,106.85
2021-09-25 21:16:50,106.84
2021-09-25 21:17:00,106.87
2021-09-25 21:17:10,106.88
2021-09-25 21:17:20,106.87
2021-09-25 21:17:30,106.89
2021-09-25 21:17:40,106.89
2021-09-25 21:17:50,106.91
2021-09-25 21:18:00,106.9
2021-09-25 21:18:10,106.93
2021-09-25 21:18:20,106.93
2021-09-25 21:18:30,106.93
2021-09-25 21:18:40,106.94
2021-09-25 21:18:50,106.96
2021-09-25 21:19:00,106.95
2021-09-25 21:19:10,106.97
2021-09-25 21:19:20,106.99
2021-09-25 21:19:30,107.01
2021-09-25 21:19:40,107.01
2021-09-25 21:19:50,107.01
2021-09-25 21:20:00,107.03
2021-09-25 21:20:10,107.02
2021-09-25 21:20:20,107.05
2021-09-25 21:20:30,107.05
2021-09-25 21:20:40,107.06
2021-09-25 21:20:50,107.06
2021-09-25 21:21:00,107.07
2021-09-25 21:21:10,107.06
2021-09-25 21:21:20,107.09
2021-09-25 21:21:30,107.09
2021-09-25 21:21:40,107.09
2021-09-25 21:21:50,107.11
2021-09-25 21:22:00,107.12
2021-09-25 21:22:10,107.14
2021-09-25 21:22:20,107.15
2021-09-25 21:22:30,107.18
2021-09-25 21:22:40,107.21
2021-09-25 21:22:50,107.23
2021-09-25 21:23:00,107.21
2021-09-25 21:23:10,107.22
2021-09-25 21:23:20,107.24
2021-09-25 21:23:30,107.23
2021-09-25 21:23:40,107.25
2021-09-25 21:23:50,107.26
2021-09-25 21:24:00,107.27
2021-09-25 21:24:10,107.26
2021-09-25 21:24:20,107.24
2021-09-25 21:24:30,107.1
2021-09-25 21:24:40,107.16
2021-09-25 21:24:50,107.16
2021-09-25 21:25:00,107.19
2021-09-25 21:25:10,107.16
2021-09-25 21:25:20,107.17
2021-09-25 21:25:30,107.19
2021-09-25 21:25:40,107.22
2021-09-25 21:25:50,107.21
2021-09-25 21:26:00,107.2
2021-09-25 21:26:10,107.22
2021-09-25 21:26:20,107.22
2021-09-25 21:26:30,107.23
2021-09-25 21:26:40,107.23
2021-09-25 21:26:50,107.2
2021-09-25 21:27:00,107.2
2021-09-25 21:27:10,107.22
2021-09-25 21:27:20,107.24
2021-09-25 21:27:30,107.23
2021-09-25 21:27:40,107.26
2021-09-25 21:27:50,107.26
2021-09-25 21:28:00,107.29
2021-09-25 21:28:10,107.31
2021-09-25 21:28:20,107.32
2021-09-25 21:28:30,107.32
2021-09-25 21:28:40,107.33
2021-09-25 21:28:50,107.31
2021-09-25 21:29:00,107.36
2021-09-25 21:29:10,107.37
2021-09-25 21:29:20,107.37
2021-09-25 21:29:30,107.4
2021-09-25 21:29:40,107.35
2021-09-25 21:29:50,107.29
2021-09-25 21:30:00,107.32
2021-09-25 21:30:10,107.33
2021-09-25 21:30:20,107.41
2021-09-25 21:30:30,107.38
2021-09-25 21:30:40,107.33
2021-09-25 21:30:50,107.35
2021-09-25 21:31:00,107.35
2021-09-25 21:31:10,107.37
2021-09-25 21:31:20,107.37
2021-09-25 21:31:30,107.42
2021-09-25 21:31:40,107.41
2021-09-25 21:31:50,107.39
2021-09-25 21:32:00,107.4
2021-09-25 21:32:10,107.41
2021-09-25 21:32:20,107.41
2021-09-25 21:32:30,107.43
2021-09-25 21:32:40,107.42
2021-09-25 21:32:50,107.44
2021-09-25 21:33:00,107.43
2021-09-25 21:33:10,107.43
2021-09-25 21:33:20,107.46
2021-09-25 21:33:30,107.47
2021-09-25 21:33:40,107.46
2021-09-25 21:33:50,107.49
2021-09-25 21:34:00,107.52
2021-09-25 21:34:10,107.51
2021-09-25 21:34:20,107.5
2021-09-25 21:34:30,107.53
2021-09-25 21:34:40,107.53
2021-09-25 21:34:50,107.53
2021-09-25 21:35:00,107.55
2021-09-25 21:35:10,107.56
2021-09-25 21:35:20,107.57
2021-09-25 21:35:30,107.56
2021-09-25 21:35:40,107.58
2021-09-25 21:35:50,107.58
2021-09-25 21:36:00,107.59
2021-09-25 21:36:10,107.59
2021-09-25 21:36:20,107.61
2021-09-25 21:36:30,107.62
2021-09-25 21:36:40,107.63
2021-09-25 21:36:50,107.63
2021-09-25 21:37:00,107.63
2021-09-25 21:37:10,107.67
2021-09-25 21:37:20,107.66
2021-09-25 21:37:30,107.68
2021-09-25 21:37:40,107.67
2021-09-25 21:37:50,107.68
2021-09-25 21:38:00,107.68
2021-09-25 21:38:10,107.68
2021-09-25 21:38:20,107.7
2021-09-25 21:38:30,107.71
2021-09-25 21:38:40,107.72
2021-09-25 21:38:50,107.73
2021-09-25 21:39:00,107.74
2021-09-25 21:39:10,107.74
2021-09-25 21:39:20,107.75
2021-09-25 21:39:30,107.76
2021-09-25 21:39:40,107.77
2021-09-25 21:39:50,107.77
2021-09-25 21:40:00,107.76
2021-09-25 21:40:10,107.78
2021-09-25 21:40:20,107.79
2021-09-25 21:40:30,107.79
2021-09-25 21:40:40,107.8
2021-09-25 21:40:50,107.81
2021-09-25 21:41:00,107.83
2021-09-25 21:41:10,107.83
2021-09-25 21:41:20,107.84
2021-09-25 21:41:30,107.84
2021-09-25 21:41:40,107.85
2021-09-25 21:41:50,107.86
2021-09-25 21:42:00,107.88
2021-09-25 21:42:10,107.91
2021-09-25 21:42:20,107.88
2021-09-25 21:42:30,107.9
2021-09-25 21:42:40,107.9
2021-09-25 21:42:50,107.89
2021-09-25 21:43:00,107.9
2021-09-25 21:43:10,107.91
2021-09-25 21:43:20,107.9
2021-09-25 21:43:30,107.91
2021-09-25 21:43:40,107.92
2021-09-25 21:43:50,107.93
2021-09-25 21:44:00,107.92
2021-09-25 21:44:10,107.94
2021-09-25 21:44:20,107.93
2021-09-25 21:44:30,107.95
2021-09-25 21:44:40,107.96
2021-09-25 21:44:50,107.95
2021-09-25 21:45:00,107.97
2021-09-25 21:45:10,107.98
2021-09-25 21:45:20,107.98
2021-09-25 21:45:30,107.99
2021-09-25 21:45:40,108.0
2021-09-25 21:45:50,108.0
2021-09-25 21:46:00,108.0
2021-09-25 21:46:10,108.01
2021-09-25 21:46:20,108.03
2021-09-25 21:46:30,108.03
2021-09-25 21:46:40,108.05
2021-09-25 21:46:50,108.05
2021-09-25 21:47:00,108.07
2021-09-25 21:47:10,108.06
2021-09-25 21:47:20,108.07
2021-09-25 21:47:30,108.09
2021-09-25 21:47:40,108.08
2021-09-25 21:47:50,108.09
2021-09-25 21:48:00,108.1
2021-09-25 21:48:10,108.11
2021-09-25 21:48:20,108.12
2021-09-25 21:48:30,108.12
2021-09-25 21:48:40,108.12
2021-09-25 21:48:50,108.13
2021-09-25 21:49:00,108.14
2021-09-25 21:49:10,108.13
2021-09-25 21:49:20,108.16
2021-09-25 21:49:30,108.15
2021-09-25 21:49:40,108.16
2021-09-25 21:49:50,108.17
2021-09-25 21:50:00,108.19
2021-09-25 21:50:10,108.19
2021-09-25 21:50:20,108.2
2021-09-25 21:50:30,108.22
2021-09-25 21:50:40,108.22
2021-09-25 21:50:50,108.22
2021-09-25 21:51:00,108.22
2021-09-25 21:51:10,108.22
2021-09-25 21:51:20,108.24
2021-09-25 21:51:30,108.24
2021-09-25 21:51:40,108.25
2021-09-25 21:51:50,108.26
2021-09-25 21:52:00,108.26
2021-09-25 21:52:10,108.27
2021-09-25 21:52:20,108.29
2021-09-25 21:52:30,108.31
2021-09-25 21:52:40,108.31
2021-09-25 21:52:50,108.31
2021-09-25 21:53:00,108.32
2021-09-25 21:53:10,108.33
2021-09-25 21:53:20,108.33
2021-09-25 21:53:30,108.34
2021-09-25 21:53:40,108.36
2021-09-25 21:53:50,108.35
2021-09-25 21:54:00,108.36
2021-09-25 21:54:10,108.37
2021-09-25 21:54:20,108.38
2021-09-25 21:54:30,108.38
2021-09-25 21:54:40,108.4
2021-09-25 21:54:50,108.4
2021-09-25 21:55:00,108.42
2021-09-25 21:55:10,108.42
2021-09-25 21:55:20,108.43
2021-09-25 21:55:30,108.39
2021-09-25 21:55:40,108.4
2021-09-25 21:55:50,108.4
2021-09-25 21:56:00,108.4
2021-09-25 21:56:10,108.42
2021-09-25 21:56:20,108.43
2021-09-25 21:56:30,108.44
2021-09-25 21:56:40,108.44
2021-09-25 21:56:50,108.44
2021-09-25 21:57:00,108.45
2021-09-25 21:57:10,108.45
2021-09-25 21:57:20,108.47
2021-09-25 21:57:30,108.48
2021-09-25 21:57:40,108.47
2021-09-25 21:57:50,108.48
2021-09-25 21:58:00,108.5
2021-09-25 21:58:10,108.48
2021-09-25 21:58:20,108.51
2021-09-25 21:58:30,108.52
2021-09-25 21:58:40,108.51
2021-09-25 21:58:50,108.52
2021-09-25 21:59:00,108.53
2021-09-25 21:59:10,108.53
2021-09-25 21:59:20,108.54
2021-09-25 21:59:30,108.55
2021-09-25 21:59:40,108.56
2021-09-25 21:59:50,108.55
2021-09-25 22:00:00,108.57
2021-09-25 22:00:10,108.57
2021-09-25 22:00:20,108.58
2021-09-25 22:00:30,108.59
2021-09-25 22:00:40,108.61
2021-09-25 22:00:50,108.58
2021-09-25 22:01:00,108.61
2021-09-25 22:01:10,108.62
2021-09-25 22:01:20,108.62
2021-09-25 22:01:30,108.63
2021-09-25 22:01:40,108.63
