time,power
2021-12-27 21:53:10,157.12
2021-12-27 21:53:20,157.11
2021-12-27 21:53:30,157.12
2021-12-27 21:53:40,157.13
2021-12-27 21:53:50,157.14
2021-12-27 21:54:00,157.15
2021-12-27 21:54:10,157.15
2021-12-27 21:54:20,157.14
2021-12-27 21:54:30,157.14
2021-12-27 21:54:40,157.15
2021-12-27 21:54:50,157.15
2021-12-27 21:55:00,157.15
2021-12-27 21:55:10,157.15
2021-12-27 21:55:20,157.16
2021-12-27 21:55:30,157.18
2021-12-27 21:55:40,157.15
2021-12-27 21:55:50,157.16
2021-12-27 21:56:00,157.16
2021-12-27 21:56:10,157.17
2021-12-27 21:56:20,157.18
2021-12-27 21:56:30,157.18
2021-12-27 21:56:40,157.19
2021-12-27 21:56:50,157.18
2021-12-27 21:57:00,157.19
2021-12-27 21:57:10,157.19
2021-12-27 21:57:20,157.18
2021-12-27 21:57:30,157.19
2021-12-27 21:57:40,157.19
2021-12-27 21:57:50,157.21
2021-12-27 21:58:00,157.19
2021-12-27 21:58:10,157.2
2021-12-27 21:58:20,157.19
2021-12-27 21:58:30,157.19
2021-12-27 21:58:40,157.21
2021-12-27 21:58:50,157.21
2021-12-27 21:59:00,157.23
2021-12-27 21:59:10,157.22
2021-12-27 21:59:20,157.24
2021-12-27 21:59:30,157.24
2021-12-27 21:59:40,157.23
2021-12-27 21:59:50,157.23
2021-12-27 22:00:00,157.25
2021-12-27 22:00:10,157.24
2021-12-27 22:00:20,157.25
2021-12-27 22:00:30,157.24
2021-12-27 22:00:40,157.27
2021-12-27 22:00:50,157.26
2021-12-27 22:01:00,157.24
2021-12-27 22:01:10,157.27
2021-12-27 22:01:20,157.28
2021-12-27 22:01:30,157.27
2021-12-27 22:01:40,157.27
2021-12-27 22:01:50,157.27
2021-12-27 22:02:00,157.3
2021-12-27 22:02:10,157.28
2021-12-27 22:02:20,157.28
2021-12-27 22:02:30,157.28
2021-12-27 22:02:40,157.29
2021-12-27 22:02:50,157.29
2021-12-27 22:03:00,157.28
2021-12-27 22:03:10,157.31
2021-12-27 22:03:20,157.3
2021-12-27 22:03:30,157.32
2021-12-27 22:03:40,157.33
2021-12-27 22:03:50,157.33
2021-12-27 22:04:00,157.33
2021-12-27 22:04:10,157.34
2021-12-27 22:04:20,157.33
2021-12-27 22:04:30,157.35
2021-12-27 22:04:40,157.34
2021-12-27 22:04:50,157.35
2021-12-27 22:05:00,157.35
2021-12-27 22:05:10,157.36
2021-12-27 22:05:20,157.36
2021-12-27 22:05:30,157.36
2021-12-27 22:05:40,157.38
2021-12-27 22:05:50,157.38
2021-12-27 22:06:00,157.39
2021-12-27 22:06:10,157.4
2021-12-27 22:06:20,157.41
2021-12-27 22:06:30,157.39
2021-12-27 22:06:40,157.41
2021-12-27 22:06:50,157.42
2021-12-27 22:07:00,157.41
2021-12-27 22:07:10,157.42
2021-12-27 22:07:20,157.41
2021-12-27 22:07:30,157.42
2021-12-27 22:07:40,157.42
2021-12-27 22:07:50,157.43
2021-12-27 22:08:00,157.44
2021-12-27 22:08:10,157.44
2021-12-27 22:08:20,157.46
2021-12-27 22:08:30,157.46
2021-12-27 22:08:40,157.47
2021-12-27 22:08:50,157.46
2021-12-27 22:09:00,157.47
2021-12-27 22:09:10,157.47
2021-12-27 22:09:20,157.48
2021-12-27 22:09:30,157.49
2021-12-27 22:09:40,157.49
2021-12-27 22:09:50,157.5
2021-12-27 22:10:00,157.51
2021-12-27 22:10:10,157.5
2021-12-27 22:10:20,157.51
2021-12-27 22:10:30,157.52
2021-12-27 22:10:40,157.52
2021-12-27 22:10:50,157.52
2021-12-27 22:11:00,157.53
2021-12-27 22:11:10,157.54
2021-12-27 22:11:20,157.55
2021-12-27 22:11:30,157.55
2021-12-27 22:11:40,157.54
2021-12-27 22:11:50,157.56
2021-12-27 22:12:00,157.56
2021-12-27 22:12:10,157.56
2021-12-27 22:12:20,157.55
2021-12-27 22:12:30,157.56
2021-12-27 22:12:40,157.58
2021-12-27 22:12:50,157.6
2021-12-27 22:13:00,157.61
2021-12-27 22:13:10,157.6
2021-12-27 22:13:20,157.61
2021-12-27 22:13:30,157.62
2021-12-27 22:13:40,157.62
2021-12-27 22:13:50,157.63
2021-12-27 22:14:00,157.64
2021-12-27 22:14:10,157.63
2021-12-27 22:14:20,157.65
2021-12-27 22:14:30,157.64
2021-12-27 22:14:40,157.64
2021-12-27 22:14:50,157.67
2021-12-27 22:15:00,157.68
2021-12-27 22:15:10,157.69
2021-12-27 22:15:20,157.69
2021-12-27 22:15:30,157.71
2021-12-27 22:15:40,157.74
2021-12-27 22:15:50,157.72
2021-12-27 22:16:00,157.73
2021-12-27 22:16:10,157.74
2021-12-27 22:16:20,157.76
2021-12-27 22:16:30,157.76
2021-12-27 22:16:40,157.76
2021-12-27 22:16:50,157.78
2021-12-27 22:17:00,157.77
2021-12-27 22:17:10,157.79
2021-12-27 22:17:20,157.8
2021-12-27 22:17:30,157.81
2021-12-27 22:17:40,157.81
2021-12-27 22:17:50,157.8
2021-12-27 22:18:00,157.82
2021-12-27 22:18:10,157.83
2021-12-27 22:18:20,157.85
2021-12-27 22:18:30,157.86
2021-12-27 22:18:40,157.86
2021-12-27 22:18:50,157.87
2021-12-27 22:19:00,157.86
2021-12-27 22:19:10,157.88
2021-12-27 22:19:20,157.9
2021-12-27 22:19:30,157.89
2021-12-27 22:19:40,157.9
2021-12-27 22:19:50,157.91
2021-12-27 22:20:00,157.93
2021-12-27 22:20:10,157.92
2021-12-27 22:20:20,157.94
2021-12-27 22:20:30,157.94
2021-12-27 22:20:40,157.96
2021-12-27 22:20:50,157.95
2021-12-27 22:21:00,157.97
2021-12-27 22:21:10,157.98
2021-12-27 22:21:20,157.97
2021-12-27 22:21:30,157.98
2021-12-27 22:21:40,158.01
2021-12-27 22:21:50,158.0
2021-12-27 22:22:00,158.02
2021-12-27 22:22:10,158.03
2021-12-27 22:22:20,158.03
2021-12-27 22:22:30,158.04
2021-12-27 22:22:40,158.05
2021-12-27 22:22:50,158.05
2021-12-27 22:23:00,158.05
2021-12-27 22:23:10,158.06
2021-12-27 22:23:20,158.08
2021-12-27 22:23:30,158.08
2021-12-27 22:23:40,158.09
2021-12-27 22:23:50,158.11
2021-12-27 22:24:00,158.1
2021-12-27 22:24:10,158.09
2021-12-27 22:24:20,158.13
2021-12-27 22:24:30,158.13
2021-12-27 22:24:40,158.13
2021-12-27 22:24:50,158.14
2021-12-27 22:25:00,158.15
2021-12-27 22:25:10,158.16
2021-12-27 22:25:20,158.14
2021-12-27 22:25:30,158.17
2021-12-27 22:25:40,158.17
2021-12-27 22:25:50,158.18
2021-12-27 22:26:00,158.18
2021-12-27 22:26:10,158.19
2021-12-27 22:26:20,158.21
2021-12-27 22:26:30,158.2
2021-12-27 22:26:40,158.21
2021-12-27 22:26:50,158.24
2021-12-27 22:27:00,158.24
2021-12-27 22:27:10,158.24
2021-12-27 22:27:20,158.24
2021-12-27 22:27:30,158.24
2021-12-27 22:27:40,158.27
2021-12-27 22:27:50,158.26
2021-12-27 22:28:00,158.27
2021-12-27 22:28:10,158.27
2021-12-27 22:28:20,158.28
2021-12-27 22:28:30,158.29
2021-12-27 22:28:40,158.3
2021-12-27 22:28:50,158.3
2021-12-27 22:29:00,158.31
2021-12-27 22:29:10,158.31
2021-12-27 22:29:20,158.32
2021-12-27 22:29:30,158.32
2021-12-27 22:29:40,158.32
2021-12-27 22:29:50,158.33
2021-12-27 22:30:00,158.34
2021-12-27 22:30:10,158.35
2021-12-27 22:30:20,158.35
2021-12-27 22:30:30,158.35
2021-12-27 22:30:40,158.35
2021-12-27 22:30:50,158.37
2021-12-27 22:31:00,158.37
2021-12-27 22:31:10,158.37
2021-12-27 22:31:20,158.37
2021-12-27 22:31:30,158.38
2021-12-27 22:31:40,158.39
2021-12-27 22:31:50,158.39
2021-12-27 22:32:00,158.38
2021-12-27 22:32:10,158.42
2021-12-27 22:32:20,158.4
2021-12-27 22:32:30,158.42
2021-12-27 22:32:40,158.42
2021-12-27 22:32:50,158.42
2021-12-27 22:33:00,158.44
2021-12-27 22:33:10,158.44
2021-12-27 22:33:20,158.44
2021-12-27 22:33:30,158.46
2021-12-27 22:33:40,158.45
2021-12-27 22:33:50,158.47
2021-12-27 22:34:00,158.47
2021-12-27 22:34:10,158.49
2021-12-27 22:34:20,158.48
2021-12-27 22:34:30,158.5
2021-12-27 22:34:40,158.51
2021-12-27 22:34:50,158.5
2021-12-27 22:35:00,158.51
2021-12-27 22:35:10,158.51
2021-12-27 22:35:20,158.52
2021-12-27 22:35:30,158.52
2021-12-27 22:35:40,158.53
2021-12-27 22:35:50,158.55
2021-12-27 22:36:00,158.54
2021-12-27 22:36:10,158.56
2021-12-27 22:36:20,158.56
2021-12-27 22:36:30,158.55
2021-12-27 22:36:40,158.56
2021-12-27 22:36:50,158.57
2021-12-27 22:37:00,158.58
2021-12-27 22:37:10,158.6
2021-12-27 22:37:20,158.61
2021-12-27 22:37:30,158.61
2021-12-27 22:37:40,158.62
2021-12-27 22:37:50,158.62
2021-12-27 22:38:00,158.61
2021-12-27 22:38:10,158.63
2021-12-27 22:38:20,158.64
2021-12-27 22:38:30,158.65
2021-12-27 22:38:40,158.65
2021-12-27 22:38:50,158.65
2021-12-27 22:39:00,158.66
2021-12-27 22:39:10,158.67
2021-12-27 22:39:20,158.67
2021-12-27 22:39:30,158.68
2021-12-27 22:39:40,158.68
2021-12-27 22:39:50,158.69
2021-12-27 22:40:00,158.7
2021-12-27 22:40:10,158.69
2021-12-27 22:40:20,158.7
2021-12-27 22:40:30,158.7
2021-12-27 22:40:40,158.71
2021-12-27 22:40:50,158.71
2021-12-27 22:41:00,158.72
2021-12-27 22:41:10,158.72
2021-12-27 22:41:20,158.73
2021-12-27 22:41:30,158.77
2021-12-27 22:41:40,158.76
2021-12-27 22:41:50,158.75
2021-12-27 22:42:00,158.76
2021-12-27 22:42:10,158.77
2021-12-27 22:42:20,158.77
2021-12-27 22:42:30,158.78
2021-12-27 22:42:40,158.78
2021-12-27 22:42:50,158.8
2021-12-27 22:43:00,158.8
2021-12-27 22:43:10,158.81
2021-12-27 22:43:20,158.81
2021-12-27 22:43:30,158.81
2021-12-27 22:43:40,158.82
2021-12-27 22:43:50,158.83
2021-12-27 22:44:00,158.84
2021-12-27 22:44:10,158.85
2021-12-27 22:44:20,158.86
2021-12-27 22:44:30,158.86
2021-12-27 22:44:40,158.87
2021-12-27 22:44:50,158.89
2021-12-27 22:45:00,158.87
2021-12-27 22:45:10,158.89
2021-12-27 22:45:20,158.9
2021-12-27 22:45:30,158.91
2021-12-27 22:45:40,158.91
2021-12-27 22:45:50,158.91
2021-12-27 22:46:00,158.92
2021-12-27 22:46:10,158.93
2021-12-27 22:46:20,158.94
2021-12-27 22:46:30,158.94
2021-12-27 22:46:40,158.95
2021-12-27 22:46:50,158.96
2021-12-27 22:47:00,158.94
2021-12-27 22:47:10,158.95
2021-12-27 22:47:20,158.96
2021-12-27 22:47:30,158.96
2021-12-27 22:47:40,158.96
2021-12-27 22:47:50,158.97
2021-12-27 22:48:00,159.0
2021-12-27 22:48:10,159.0
2021-12-27 22:48:20,159.0
2021-12-27 22:48:30,159.01
2021-12-27 22:48:40,159.01
2021-12-27 22:48:50,159.02
2021-12-27 22:49:00,159.01
2021-12-27 22:49:10,159.04
2021-12-27 22:49:20,159.02
2021-12-27 22:49:30,159.03
2021-12-27 22:49:40,159.03
2021-12-27 22:49:50,159.05
2021-12-27 22:50:00,159.06
2021-12-27 22:50:10,159.05
2021-12-27 22:50:20,159.07
2021-12-27 22:50:30,159.07
2021-12-27 22:50:40,159.08
2021-12-27 22:50:50,159.1
2021-12-27 22:51:00,159.1
2021-12-27 22:51:10,159.11
2021-12-27 22:51:20,159.12
2021-12-27 22:51:30,159.1
2021-12-27 22:51:40,159.11
2021-12-27 22:51:50,159.12
2021-12-27 22:52:00,159.13
2021-12-27 22:52:10,159.12
2021-12-27 22:52:20,159.14
2021-12-27 22:52:30,159.14
2021-12-27 22:52:40,159.16
2021-12-27 22:52:50,159.16
2021-12-27 22:53:00,159.15
2021-12-27 22:53:10,159.16
2021-12-27 22:53:20,159.16
2021-12-27 22:53:30,159.17
2021-12-27 22:53:40,159.18
2021-12-27 22:53:50,159.19
2021-12-27 22:54:00,159.2
2021-12-27 22:54:10,159.2
2021-12-27 22:54:20,159.22
2021-12-27 22:54:30,159.22
2021-12-27 22:54:40,159.22
2021-12-27 22:54:50,159.22
2021-12-27 22:55:00,159.22
2021-12-27 22:55:10,159.24
2021-12-27 22:55:20,159.24
2021-12-27 22:55:30,159.24
2021-12-27 22:55:40,159.26
2021-12-27 22:55:50,159.25
2021-12-27 22:56:00,159.26
2021-12-27 22:56:10,159.28
2021-12-27 22:56:20,159.28
2021-12-27 22:56:30,159.27
2021-12-27 22:56:40,159.27
2021-12-27 22:56:50,159.3
2021-12-27 22:57:00,159.31
2021-12-27 22:57:10,159.32
2021-12-27 22:57:20,159.31
2021-12-27 22:57:30,159.32
2021-12-27 22:57:40,159.32
2021-12-27 22:57:50,159.31
2021-12-27 22:58:00,159.33
2021-12-27 22:58:10,159.33
2021-12-27 22:58:20,159.35
2021-12-27 22:58:30,159.36
2021-12-27 22:58:40,159.35
2021-12-27 22:58:50,159.36
2021-12-27 22:59:00,159.36
2021-12-27 22:59:10,159.37
2021-12-27 22:59:20,159.38
2021-12-27 22:59:30,159.37
2021-12-27 22:59:40,159.39
2021-12-27 22:59:50,159.4
2021-12-27 23:00:00,159.4
2021-12-27 23:00:10,159.43
2021-12-27 23:00:20,159.42
2021-12-27 23:00:30,159.41
2021-12-27 23:00:40,159.43
2021-12-27 23:00:50,159.44
2021-12-27 23:01:00,159.44
2021-12-27 23:01:10,159.46
2021-12-27 23:01:20,159.47
2021-12-27 23:01:30,159.48
2021-12-27 23:01:40,159.48
2021-12-27 23:01:50,159.51
2021-12-27 23:02:00,159.5
2021-12-27 23:02:10,159.51
2021-12-27 23:02:20,159.53
2021-12-27 23:02:30,159.53
2021-12-27 23:02:40,159.53
2021-12-27 23:02:50,159.54
2021-12-27 23:03:00,159.53
2021-12-27 23:03:10,159.54
2021-12-27 23:03:20,159.56
2021-12-27 23:03:30,159.55
2021-12-27 23:03:40,159.58
2021-12-27 23:03:50,159.58
2021-12-27 23:04:00,159.57
2021-12-27 23:04:10,159.58
2021-12-27 23:04:20,159.59
2021-12-27 23:04:30,159.59
2021-12-27 23:04:40,159.6
2021-12-27 23:04:50,159.6
2021-12-27 23:05:00,159.62
2021-12-27 23:05:10,159.63
2021-12-27 23:05:20,159.64
2021-12-27 23:05:30,159.64
2021-12-27 23:05:40,159.65
2021-12-27 23:05:50,159.66
2021-12-27 23:06:00,159.66
2021-12-27 23:06:10,159.66
2021-12-27 23:06:20,159.67
2021-12-27 23:06:30,159.68
2021-12-27 23:06:40,159.69
2021-12-27 23:06:50,159.68
2021-12-27 23:07:00,159.69
2021-12-27 23:07:10,159.7
2021-12-27 23:07:20,159.7
2021-12-27 23:07:30,159.7
2021-12-27 23:07:40,159.71
2021-12-27 23:07:50,159.72
2021-12-27 23:08:00,159.71
2021-12-27 23:08:10,159.71
2021-12-27 23:08:20,159.72
2021-12-27 23:08:30,159.73
2021-12-27 23:08:40,159.75
2021-12-27 23:08:50,159.74
2021-12-27 23:09:00,159.75
2021-12-27 23:09:10,159.75
2021-12-27 23:09:20,159.75
2021-12-27 23:09:30,159.75
2021-12-27 23:09:40,159.76
2021-12-27 23:09:50,159.77
2021-12-27 23:10:00,159.78
2021-12-27 23:10:10,159.78
2021-12-27 23:10:20,159.78
2021-12-27 23:10:30,159.79
2021-12-27 23:10:40,159.79
2021-12-27 23:10:50,159.8
2021-12-27 23:11:00,159.81
2021-12-27 23:11:10,159.79
2021-12-27 23:11:20,159.8
2021-12-27 23:11:30,159.81
2021-12-27 23:11:40,159.82
2021-12-27 23:11:50,159.82
2021-12-27 23:12:00,159.82
2021-12-27 23:12:10,159.81
2021-12-27 23:12:20,159.84
2021-12-27 23:12:30,159.84
2021-12-27 23:12:40,159.85
2021-12-27 23:12:50,159.85
2021-12-27 23:13:00,159.86
2021-12-27 23:13:10,159.87
2021-12-27 23:13:20,159.86
2021-12-27 23:13:30,159.88
2021-12-27 23:13:40,159.88
2021-12-27 23:13:50,159.87
2021-12-27 23:14:00,159.89
2021-12-27 23:14:10,159.9
2021-12-27 23:14:20,159.9
2021-12-27 23:14:30,159.92
2021-12-27 23:14:40,159.92
2021-12-27 23:14:50,159.92
2021-12-27 23:15:00,159.92
2021-12-27 23:15:10,159.95
2021-12-27 23:15:20,159.96
2021-12-27 23:15:30,159.96
2021-12-27 23:15:40,159.96
2021-12-27 23:15:50,159.97
2021-12-27 23:16:00,159.97
2021-12-27 23:16:10,159.97
2021-12-27 23:16:20,159.99
2021-12-27 23:16:30,159.99
2021-12-27 23:16:40,159.99
2021-12-27 23:16:50,160.01
2021-12-27 23:17:00,160.0
2021-12-27 23:17:10,160.02
2021-12-27 23:17:20,160.01
2021-12-27 23:17:30,160.03
2021-12-27 23:17:40,160.03
2021-12-27 23:17:50,160.03
2021-12-27 23:18:00,160.05
2021-12-27 23:18:10,160.05
2021-12-27 23:18:20,160.04
2021-12-27 23:18:30,160.05
2021-12-27 23:18:40,160.06
2021-12-27 23:18:50,160.07
2021-12-27 23:19:00,160.07
2021-12-27 23:19:10,160.08
2021-12-27 23:19:20,160.07
2021-12-27 23:19:30,160.1
2021-12-27 23:19:40,160.1
2021-12-27 23:19:50,160.1
2021-12-27 23:20:00,160.1
2021-12-27 23:20:10,160.1
2021-12-27 23:20:20,160.11
2021-12-27 23:20:30,160.12
2021-12-27 23:20:40,160.13
2021-12-27 23:20:50,160.11
2021-12-27 23:21:00,160.14
2021-12-27 23:21:10,160.15
2021-12-27 23:21:20,160.16
2021-12-27 23:21:30,160.16
2021-12-27 23:21:40,160.15
2021-12-27 23:21:50,160.16
2021-12-27 23:22:00,160.15
2021-12-27 23:22:10,160.19
2021-12-27 23:22:20,160.16
2021-12-27 23:22:30,160.19
2021-12-27 23:22:40,160.19
2021-12-27 23:22:50,160.18
2021-12-27 23:23:00,160.18
2021-12-27 23:23:10,160.19
2021-12-27 23:23:20,160.21
2021-12-27 23:23:30,160.21
2021-12-27 23:23:40,160.2
2021-12-27 23:23:50,160.22
2021-12-27 23:24:00,160.22
2021-12-27 23:24:10,160.23
2021-12-27 23:24:20,160.23
2021-12-27 23:24:30,160.24
2021-12-27 23:24:40,160.24
2021-12-27 23:24:50,160.26
2021-12-27 23:25:00,160.24
2021-12-27 23:25:10,160.25
2021-12-27 23:25:20,160.26
2021-12-27 23:25:30,160.27
2021-12-27 23:25:40,160.27
2021-12-27 23:25:50,160.3
2021-12-27 23:26:00,160.3
2021-12-27 23:26:10,160.3
2021-12-27 23:26:20,160.3
2021-12-27 23:26:30,160.33
2021-12-27 23:26:40,160.31
2021-12-27 23:26:50,160.34
2021-12-27 23:27:00,160.33
2021-12-27 23:27:10,160.33
2021-12-27 23:27:20,160.35
2021-12-27 23:27:30,160.35
2021-12-27 23:27:40,160.35
2021-12-27 23:27:50,160.35
2021-12-27 23:28:00,160.35
2021-12-27 23:28:10,160.35
2021-12-27 23:28:20,160.35
2021-12-27 23:28:30,160.35
2021-12-27 23:28:40,160.35
2021-12-27 23:28:50,160.36
2021-12-27 23:29:00,160.35
2021-12-27 23:29:10,160.36
2021-12-27 23:29:20,160.37
2021-12-27 23:29:30,160.36
2021-12-27 23:29:40,160.38
2021-12-27 23:29:50,160.38
2021-12-27 23:30:00,160.38
2021-12-27 23:30:10,160.38
2021-12-27 23:30:20,160.38
2021-12-27 23:30:30,160.37
2021-12-27 23:30:40,160.38
2021-12-27 23:30:50,160.38
2021-12-27 23:31:00,160.37
2021-12-27 23:31:10,160.38
2021-12-27 23:31:20,160.38
2021-12-27 23:31:30,160.37
2021-12-27 23:31:40,160.38
2021-12-27 23:31:50,160.39
2021-12-27 23:32:00,160.38
2021-12-27 23:32:10,160.38
2021-12-27 23:32:20,160.38
2021-12-27 23:32:30,160.4
2021-12-27 23:32:40,160.4
2021-12-27 23:32:50,160.41
2021-12-27 23:33:00,160.4
2021-12-27 23:33:10,160.4
2021-12-27 23:33:20,160.39
2021-12-27 23:33:30,160.39
2021-12-27 23:33:40,160.38
2021-12-27 23:33:50,160.39
2021-12-27 23:34:00,160.42
2021-12-27 23:34:10,160.41
2021-12-27 23:34:20,160.42
2021-12-27 23:34:30,160.43
2021-12-27 23:34:40,160.41
2021-12-27 23:34:50,160.42
2021-12-27 23:35:00,160.4
2021-12-27 23:35:10,160.42
2021-12-27 23:35:20,160.41
2021-12-27 23:35:30,160.42
2021-12-27 23:35:40,160.42
2021-12-27 23:35:50,160.42
2021-12-27 23:36:00,160.43
2021-12-27 23:36:10,160.44
2021-12-27 23:36:20,160.44
2021-12-27 23:36:30,160.45
2021-12-27 23:36:40,160.44
2021-12-27 23:36:50,160.45
2021-12-27 23:37:00,160.45
2021-12-27 23:37:10,160.45
2021-12-27 23:37:20,160.44
2021-12-27 23:37:30,160.45
2021-12-27 23:37:40,160.44
2021-12-27 23:37:50,160.46
2021-12-27 23:38:00,160.47
2021-12-27 23:38:10,160.45
2021-12-27 23:38:20,160.46
2021-12-27 23:38:30,160.48
2021-12-27 23:38:40,160.49
2021-12-27 23:38:50,160.48
2021-12-27 23:39:00,160.49
2021-12-27 23:39:10,160.48
2021-12-27 23:39:20,160.46
2021-12-27 23:39:30,160.48
2021-12-27 23:39:40,160.48
2021-12-27 23:39:50,160.48
2021-12-27 23:40:00,160.48
2021-12-27 23:40:10,160.5
2021-12-27 23:40:20,160.5
2021-12-27 23:40:30,160.5
2021-12-27 23:40:40,160.5
2021-12-27 23:40:50,160.51
2021-12-27 23:41:00,160.52
2021-12-27 23:41:10,160.52
2021-12-27 23:41:20,160.52
2021-12-27 23:41:30,160.53
2021-12-27 23:41:40,160.52
2021-12-27 23:41:50,160.51
2021-12-27 23:42:00,160.53
2021-12-27 23:42:10,160.54
2021-12-27 23:42:20,160.53
2021-12-27 23:42:30,160.54
2021-12-27 23:42:40,160.56
2021-12-27 23:42:50,160.55
2021-12-27 23:43:00,160.57
2021-12-27 23:43:10,160.56
2021-12-27 23:43:20,160.57
2021-12-27 23:43:30,160.59
2021-12-27 23:43:40,160.59
2021-12-27 23:43:50,160.59
2021-12-27 23:44:00,160.59
2021-12-27 23:44:10,160.61
2021-12-27 23:44:20,160.6
2021-12-27 23:44:30,160.6
2021-12-27 23:44:40,160.61
2021-12-27 23:44:50,160.62
2021-12-27 23:45:00,160.61
2021-12-27 23:45:10,160.62
2021-12-27 23:45:20,160.62
2021-12-27 23:45:30,160.62
2021-12-27 23:45:40,160.62
2021-12-27 23:45:50,160.64
2021-12-27 23:46:00,160.64
2021-12-27 23:46:10,160.67
2021-12-27 23:46:20,160.65
2021-12-27 23:46:30,160.66
2021-12-27 23:46:40,160.65
2021-12-27 23:46:50,160.68
2021-12-27 23:47:00,160.67
2021-12-27 23:47:10,160.68
2021-12-27 23:47:20,160.67
2021-12-27 23:47:30,160.69
2021-12-27 23:47:40,160.68
2021-12-27 23:47:50,160.67
2021-12-27 23:48:00,160.69
2021-12-27 23:48:10,160.7
2021-12-27 23:48:20,160.71
2021-12-27 23:48:30,160.7
2021-12-27 23:48:40,160.72
2021-12-27 23:48:50,160.73
2021-12-27 23:49:00,160.74
2021-12-27 23:49:10,160.73
2021-12-27 23:49:20,160.75
2021-12-27 23:49:30,160.75
2021-12-27 23:49:40,160.75
2021-12-27 23:49:50,160.76
2021-12-27 23:50:00,160.75
2021-12-27 23:50:10,160.76
2021-12-27 23:50:20,160.76
2021-12-27 23:50:30,160.78
2021-12-27 23:50:40,160.78
2021-12-27 23:50:50,160.79
2021-12-27 23:51:00,160.81
2021-12-27 23:51:10,160.81
2021-12-27 23:51:20,160.81
2021-12-27 23:51:30,160.82
2021-12-27 23:51:40,160.83
